0.695528	0.743810	0.782704	0.809091	0.825895	0.829442	0.844531	0.856892	0.877403	0.919593	0.967331	1.009970	1.046432	1.077154	1.102589
0.760995	0.804694	0.836796	0.855565	0.864300	0.865410	0.876647	0.897432	0.936461	0.970621	1.002650	1.041558	1.075096	1.103287	1.126545
0.770290	0.822510	0.864692	0.893145	0.910850	0.915007	0.910600	0.911233	0.921337	0.957774	0.994228	1.027456	1.068192	1.102503	1.130887
0.814766	0.848443	0.871876	0.883925	0.887363	0.889005	0.917109	0.955452	0.989067	1.018023	1.045721	1.079946	1.108806	1.132867	1.152398
0.745806	0.793512	0.832764	0.859076	0.875395	0.883761	0.879059	0.893766	0.900707	0.932625	0.976418	1.023412	1.063349	1.096944	1.124541
0.879795	0.888840	0.892721	0.897312	0.908986	0.912840	0.942802	0.998123	1.045225	1.084743	1.117491	1.143882	1.164524	1.180022	1.191013
0.782633	0.834510	0.879450	0.909759	0.928526	0.938386	0.937070	0.925960	0.937031	0.949093	0.989707	1.026305	1.068674	1.106189	1.137144
0.761066	0.786402	0.809482	0.824054	0.831608	0.848118	0.859200	0.866246	0.917376	0.968722	1.012889	1.050378	1.081705	1.107388	1.127953
0.755541	0.777862	0.811162	0.833454	0.841820	0.847825	0.864882	0.874642	0.911455	0.953569	1.000082	1.040047	1.073828	1.101900	1.124751
0.800573	0.823913	0.840627	0.849370	0.861234	0.873866	0.881118	0.910627	0.965686	1.013095	1.053370	1.086987	1.114505	1.136485	1.153493
0.849309	0.880982	0.904196	0.917686	0.919177	0.911326	0.921114	0.929079	0.970290	1.005416	1.047641	1.086416	1.118717	1.145166	1.166315
0.802084	0.837702	0.864401	0.876330	0.879321	0.878100	0.893616	0.917269	0.955767	0.988800	1.029938	1.067161	1.098604	1.124609	1.145621
0.783791	0.757219	0.784065	0.831355	0.863747	0.884413	0.893407	0.891123	0.895370	0.906086	0.934820	0.972502	1.011327	1.053142	1.088459
0.801081	0.832577	0.854140	0.864878	0.867521	0.886157	0.925910	0.961637	0.992770	1.020786	1.057209	1.088582	1.114915	1.136532	1.153875
0.790291	0.820885	0.843464	0.856837	0.859567	0.873505	0.883349	0.899238	0.943198	0.993463	1.036564	1.073055	1.103346	1.127964	1.147445
0.770058	0.797000	0.816999	0.828569	0.839271	0.856996	0.866039	0.883625	0.940740	0.990153	1.032305	1.067742	1.097016	1.120674	1.139272
0.817562	0.870066	0.912955	0.941244	0.958240	0.966531	0.962524	0.949994	0.956429	0.969966	1.010349	1.044636	1.083312	1.120857	1.151733
0.730580	0.782540	0.825895	0.854996	0.873238	0.880675	0.876760	0.890348	0.898322	0.933851	0.970681	1.017500	1.057468	1.091231	1.119159
0.810441	0.833867	0.850360	0.855741	0.863454	0.876326	0.887319	0.927937	0.976406	1.020830	1.058695	1.090414	1.116487	1.137422	1.153750
0.687331	0.716001	0.737389	0.766142	0.790566	0.828654	0.864918	0.902679	0.937660	0.974697	1.007302	1.035658	1.059998	1.080582	1.097691
0.639610	0.695063	0.742157	0.779213	0.804491	0.820532	0.827652	0.843209	0.855111	0.868183	0.916318	0.966446	1.009723	1.046607	1.077569
0.837201	0.865876	0.886675	0.898422	0.901889	0.901242	0.912203	0.917879	0.959318	1.005770	1.050904	1.088890	1.120386	1.145968	1.166085
0.802301	0.851036	0.892525	0.920176	0.936975	0.944732	0.938332	0.929309	0.940265	0.965841	1.004201	1.037804	1.077936	1.113676	1.143109
0.770314	0.791396	0.805895	0.813637	0.832711	0.854533	0.869517	0.890750	0.944997	0.996289	1.039613	1.075591	1.104852	1.128771	1.147335
0.652718	0.649939	0.665673	0.703142	0.727724	0.742324	0.771084	0.796653	0.824904	0.849438	0.893954	0.945665	0.989868	1.027130	1.058020
0.779029	0.795270	0.808184	0.827888	0.840702	0.861213	0.913813	0.962704	1.004917	1.040894	1.071101	1.096014	1.116118	1.131924	1.143928
0.925028	0.950883	0.967976	0.975164	0.974537	0.967751	0.968545	1.012733	1.047379	1.076964	1.101763	1.121680	1.145816	1.170699	1.190655
0.760377	0.794271	0.833966	0.860254	0.876049	0.883648	0.903110	0.940438	0.975024	1.004539	1.030346	1.052504	1.071496	1.097416	1.121630
0.911111	0.920510	0.920575	0.911713	0.917606	0.930849	0.971158	1.005707	1.044287	1.082303	1.114115	1.140326	1.161400	1.177788	1.190015
0.718192	0.762906	0.799911	0.825239	0.836127	0.839111	0.851328	0.864439	0.896018	0.933082	0.974251	1.015691	1.051246	1.081306	1.106286
0.753674	0.811354	0.861814	0.896389	0.918394	0.930787	0.934420	0.924876	0.931709	0.936660	0.974664	1.011626	1.054541	1.094053	1.126847
0.760396	0.774307	0.788769	0.797276	0.819173	0.831847	0.846472	0.899210	0.948906	0.991919	1.028695	1.059697	1.085389	1.106249	1.122775
0.753751	0.788715	0.815350	0.832065	0.841153	0.854067	0.866406	0.873961	0.911427	0.964882	1.010985	1.050151	1.082911	1.109796	1.131346
0.817525	0.809769	0.832431	0.848960	0.881074	0.909864	0.926774	0.944748	1.000849	1.050033	1.090994	1.124345	1.150790	1.171012	1.185667
0.784681	0.831350	0.869341	0.895055	0.907646	0.909168	0.904326	0.910442	0.929095	0.968573	1.002727	1.034822	1.073374	1.105829	1.132716
0.683721	0.714771	0.740403	0.757165	0.778918	0.796935	0.813495	0.852695	0.902557	0.947769	0.987119	1.020964	1.049677	1.073659	1.093331
0.785245	0.819051	0.844873	0.858541	0.863222	0.881750	0.918260	0.954662	0.986505	1.013977	1.050526	1.082854	1.110080	1.132501	1.150558
0.842520	0.889403	0.927598	0.952151	0.966188	0.972062	0.965487	0.952367	0.961800	0.981559	1.020985	1.057344	1.097023	1.133086	1.162505
0.839814	0.876501	0.904011	0.920686	0.928997	0.925408	0.923364	0.932373	0.951475	0.990784	1.032093	1.075133	1.111143	1.140677	1.164472
0.884493	0.851998	0.853981	0.862268	0.872561	0.889641	0.896653	0.908806	0.964875	1.016710	1.060480	1.097022	1.126525	1.149894	1.167759
0.772592	0.817494	0.850980	0.870827	0.880369	0.882032	0.888804	0.921049	0.958404	0.991071	1.019006	1.050683	1.083629	1.111427	1.134452
0.728074	0.773917	0.819236	0.849723	0.868970	0.879646	0.876743	0.888867	0.897173	0.924294	0.963513	1.011824	1.053067	1.087901	1.116729
0.832979	0.847560	0.891697	0.921906	0.940766	0.947884	0.943515	0.933528	0.943168	0.966815	1.005460	1.038166	1.073763	1.110499	1.140879
0.711980	0.758809	0.809894	0.845101	0.867967	0.881460	0.881482	0.884427	0.896465	0.915384	0.954735	0.996787	1.040027	1.076708	1.107402
0.887859	0.902682	0.912042	0.914709	0.911038	0.921051	0.924983	0.967100	1.016011	1.060545	1.097892	1.128715	1.153635	1.173095	1.187684
0.800339	0.834628	0.860255	0.875866	0.881024	0.878778	0.893100	0.899894	0.941341	0.983249	1.028585	1.067132	1.099523	1.126113	1.147420
0.740789	0.781229	0.813909	0.835731	0.844338	0.844447	0.860612	0.871178	0.907575	0.945727	0.989653	1.029796	1.064008	1.092712	1.116343
0.792010	0.826788	0.850913	0.863241	0.866770	0.875284	0.893185	0.932900	0.967828	0.998200	1.036478	1.071053	1.100259	1.124422	1.143996
0.829210	0.821101	0.844055	0.856422	0.860833	0.876356	0.885929	0.894649	0.942381	0.993965	1.038041	1.075330	1.106173	1.131133	1.150769
0.779310	0.816491	0.842568	0.856577	0.861532	0.865039	0.880858	0.913000	0.949947	0.982020	1.021315	1.057782	1.088688	1.114409	1.135381
0.813394	0.850037	0.877887	0.894998	0.900527	0.895661	0.905755	0.913172	0.948990	0.985380	1.028635	1.068883	1.102617	1.130538	1.153002
0.778753	0.822163	0.855446	0.875749	0.886004	0.888602	0.913245	0.953156	0.986425	1.015546	1.040589	1.062087	1.091382	1.117617	1.139507
0.703750	0.758069	0.798942	0.823761	0.836802	0.841133	0.854469	0.867704	0.901423	0.938134	0.977301	1.018742	1.054265	1.084273	1.109178
0.863617	0.877726	0.880021	0.881960	0.895891	0.906678	0.947255	0.986987	1.032298	1.070756	1.103029	1.129508	1.150677	1.167080	1.179277
0.719275	0.766450	0.804008	0.826865	0.838226	0.844087	0.863064	0.888969	0.927018	0.960198	0.998989	1.037199	1.069801	1.097184	1.119766
0.772124	0.815263	0.848781	0.870671	0.883283	0.888307	0.889500	0.900630	0.907167	0.948571	0.997757	1.042385	1.080066	1.111468	1.136978
0.691391	0.727644	0.765657	0.791306	0.806233	0.813908	0.838685	0.853496	0.865885	0.901714	0.957277	1.004882	1.045089	1.078479	1.105637
0.917300	0.939929	0.955022	0.961858	0.955501	0.944195	0.954112	0.974667	1.013924	1.049871	1.089971	1.126091	1.155645	1.179203	1.197493
0.653653	0.695423	0.727742	0.749113	0.774554	0.797065	0.811597	0.831624	0.884769	0.935353	0.979115	1.016519	1.048044	1.074178	1.095414
0.897460	0.881276	0.874899	0.879817	0.887008	0.921989	0.947900	0.960677	0.992939	1.049114	1.095485	1.133238	1.163594	1.187048	1.204297
0.857903	0.892878	0.919273	0.935252	0.938777	0.932512	0.927247	0.937401	0.972506	1.009241	1.040935	1.080125	1.114623	1.143033	1.165927
0.830122	0.856346	0.875042	0.885058	0.888284	0.896413	0.904089	0.914887	0.960777	1.011681	1.054990	1.091360	1.121392	1.145529	1.164348
0.784124	0.802185	0.818337	0.827107	0.841182	0.860499	0.867891	0.893274	0.950420	0.999564	1.041232	1.075990	1.104417	1.127089	1.144589
0.786677	0.804248	0.815788	0.834788	0.851371	0.860191	0.883851	0.940990	0.990295	1.032247	1.067408	1.096347	1.119631	1.137829	1.151517
0.882111	0.895187	0.905656	0.909856	0.899864	0.911189	0.917129	0.958660	0.998531	1.043416	1.081425	1.113159	1.139169	1.159872	1.175819
0.789332	0.833192	0.867169	0.888434	0.899679	0.903071	0.900220	0.921833	0.961728	0.995570	1.024848	1.049549	1.077600	1.107430	1.132301
0.911942	0.941208	0.962689	0.974147	0.977662	0.972228	0.963094	0.969251	0.986743	1.026728	1.068119	1.110835	1.146209	1.174772	1.197132
0.727472	0.772897	0.819412	0.851389	0.868846	0.875183	0.874144	0.885592	0.898111	0.938512	0.973668	1.010861	1.050438	1.084084	1.112187
0.898155	0.916790	0.928571	0.932957	0.922882	0.931744	0.936121	0.972842	1.012215	1.056686	1.096139	1.128799	1.155284	1.176291	1.192224
0.811747	0.847409	0.875740	0.893006	0.907226	0.927997	0.959508	0.994411	1.023242	1.048426	1.070083	1.087987	1.106874	1.131062	1.151151
0.738210	0.774117	0.801497	0.818685	0.824173	0.844171	0.856146	0.872795	0.920527	0.970460	1.013504	1.050118	1.080786	1.105998	1.126255
0.798865	0.845592	0.881894	0.905166	0.918435	0.923923	0.920057	0.927137	0.932104	0.954190	0.998076	1.045714	1.087217	1.121626	1.149618
0.708073	0.758864	0.805367	0.837046	0.857346	0.864554	0.862745	0.878399	0.887428	0.924857	0.961509	1.007225	1.047146	1.080965	1.109077
0.768494	0.789501	0.811265	0.827944	0.837437	0.845011	0.859708	0.867940	0.898220	0.951957	0.998667	1.038561	1.072143	1.099920	1.122406
0.871890	0.876374	0.900879	0.914003	0.917644	0.913880	0.924911	0.958119	0.995209	1.027066	1.054797	1.090756	1.121889	1.147433	1.168010
0.746043	0.784760	0.814254	0.833138	0.842273	0.849287	0.863983	0.872512	0.910762	0.960156	1.005636	1.044510	1.077251	1.104345	1.126286
0.943191	0.899834	0.914799	0.956045	0.982588	0.997389	1.002691	1.000417	0.992142	0.985775	1.029176	1.064970	1.094746	1.119700	1.139640
0.864111	0.886156	0.899022	0.902312	0.898537	0.912467	0.941485	0.979117	1.011447	1.043669	1.080840	1.112023	1.137769	1.158579	1.174856
0.770544	0.788810	0.800111	0.820597	0.834706	0.844510	0.893935	0.945014	0.989320	1.027280	1.059351	1.085999	1.107702	1.124955	1.138261
0.701437	0.747414	0.781130	0.801333	0.811503	0.823391	0.841183	0.864234	0.902703	0.942052	0.984536	1.022345	1.054715	1.082013	1.104641
0.761474	0.805025	0.843376	0.870989	0.888719	0.894715	0.890681	0.896718	0.906138	0.942466	0.978865	1.017943	1.058196	1.092187	1.120524
0.782001	0.817560	0.848292	0.868356	0.879414	0.883274	0.894313	0.902660	0.906805	0.948506	1.002011	1.047541	1.085776	1.117371	1.142781
0.840606	0.877520	0.905223	0.918584	0.922336	0.918881	0.918124	0.934258	0.974483	1.009382	1.038765	1.074406	1.108097	1.135990	1.158651
0.821821	0.849979	0.869218	0.878496	0.880047	0.881899	0.898510	0.938686	0.973775	1.003923	1.039310	1.074022	1.103405	1.127745	1.147471
0.863046	0.896756	0.920119	0.931657	0.934062	0.929539	0.930882	0.964002	1.001366	1.033662	1.060691	1.090577	1.122326	1.148503	1.169573
0.780462	0.806614	0.823353	0.829317	0.837609	0.853791	0.874712	0.913569	0.953852	0.997319	1.034815	1.066718	1.093432	1.115383	1.133028
0.754044	0.780358	0.817348	0.840427	0.853834	0.882205	0.922050	0.955244	0.984988	1.011273	1.033739	1.057799	1.086571	1.111085	1.131532
0.741107	0.778613	0.804744	0.818700	0.838098	0.859732	0.898840	0.933801	0.965226	1.003114	1.039122	1.069877	1.095742	1.117117	1.134415
0.728925	0.787427	0.837358	0.877097	0.904371	0.921131	0.928830	0.922683	0.919358	0.929298	0.957874	0.995711	1.031203	1.072938	1.107982
0.785713	0.814527	0.865122	0.898850	0.919229	0.929103	0.930827	0.926174	0.930500	0.973460	1.008863	1.039350	1.064947	1.090907	1.121493
0.804118	0.846401	0.880147	0.901635	0.913786	0.914859	0.907302	0.920223	0.929740	0.970729	1.008592	1.053257	1.091284	1.122809	1.148561
0.782629	0.824676	0.861748	0.892259	0.913086	0.925164	0.925096	0.916116	0.924773	0.936667	0.977194	1.011750	1.052417	1.090491	1.122186
0.734459	0.771538	0.797538	0.818853	0.855140	0.892114	0.926049	0.956345	0.984220	1.017885	1.050447	1.078279	1.101717	1.121109	1.136808
0.785361	0.824905	0.860344	0.885296	0.901004	0.905515	0.899491	0.906751	0.914430	0.953450	0.989387	1.030246	1.069826	1.103047	1.130583
0.785532	0.825584	0.859124	0.881146	0.893522	0.898352	0.900376	0.911655	0.916310	0.944983	0.996861	1.044342	1.084266	1.117359	1.144197
0.720356	0.762023	0.800129	0.825747	0.841192	0.848288	0.862275	0.877670	0.884145	0.908358	0.965876	1.015171	1.056956	1.091516	1.119599
0.757432	0.776697	0.800358	0.823840	0.860705	0.896961	0.929179	0.958611	0.984715	1.008624	1.037293	1.066425	1.091353	1.112346	1.129701
0.733834	0.775670	0.806022	0.822841	0.829836	0.845441	0.859647	0.891520	0.928552	0.968099	1.010096	1.046183	1.076755	1.102220	1.123021
0.755827	0.801554	0.837278	0.860580	0.874415	0.877874	0.881115	0.893026	0.904762	0.945299	0.991875	1.035970	1.073394	1.104645	1.130164
0.733185	0.779555	0.813706	0.833745	0.843060	0.850407	0.867779	0.898520	0.935740	0.968237	1.007619	1.044839	1.076512	1.103025	1.124807
0.837162	0.865092	0.885306	0.896631	0.899379	0.900987	0.911211	0.919047	0.960366	1.007913	1.052597	1.090165	1.121309	1.146544	1.166346
0.881251	0.905446	0.918999	0.922627	0.918898	0.920330	0.933571	0.974159	1.009368	1.039366	1.077495	1.111217	1.139039	1.161564	1.179313
0.802747	0.841213	0.872351	0.891863	0.902442	0.906020	0.906446	0.916258	0.920341	0.962162	1.010857	1.056074	1.094015	1.125362	1.150709
0.787113	0.823688	0.849532	0.864053	0.869434	0.893960	0.933686	0.967947	0.998218	1.024118	1.051162	1.082855	1.109703	1.132039	1.150197
0.761512	0.811298	0.851769	0.879583	0.893523	0.896918	0.893647	0.900533	0.917977	0.957654	0.992084	1.024494	1.063438	1.096347	1.123807
0.821329	0.852494	0.880381	0.903723	0.916933	0.919646	0.916072	0.909829	0.926140	0.966614	1.001533	1.031319	1.063335	1.097435	1.125894
0.898859	0.926472	0.952156	0.967171	0.973364	0.972612	0.960308	0.967863	0.968665	1.006296	1.050881	1.095447	1.133974	1.165317	1.190106
0.743403	0.762526	0.787857	0.808842	0.837779	0.875337	0.914878	0.955444	0.993775	1.027007	1.055440	1.079416	1.099299	1.115458	1.128258
0.701831	0.754768	0.797459	0.826547	0.840729	0.846089	0.851277	0.867440	0.891272	0.929632	0.966095	1.008520	1.045826	1.077477	1.103882
0.846220	0.875975	0.900446	0.914494	0.920718	0.920722	0.929200	0.934934	0.936332	0.982093	1.033522	1.078802	1.116387	1.146944	1.171303
0.782786	0.823930	0.855273	0.875119	0.886173	0.886446	0.893214	0.902364	0.920213	0.960350	1.008890	1.051663	1.087706	1.117622	1.141816
0.727887	0.778042	0.819045	0.846627	0.864170	0.872402	0.868103	0.884250	0.892042	0.928183	0.969715	1.015980	1.055538	1.088871	1.116397
0.783904	0.836934	0.883505	0.917367	0.939221	0.951475	0.948750	0.940148	0.939567	0.954680	0.994971	1.029581	1.060425	1.098137	1.130504
0.706913	0.720400	0.786846	0.834243	0.865496	0.883905	0.892460	0.893351	0.891499	0.910071	0.950074	0.984935	1.014904	1.046360	1.081064
0.763287	0.780654	0.831198	0.866422	0.889418	0.898689	0.898279	0.895091	0.908808	0.935010	0.973125	1.005572	1.046705	1.083144	1.113612
0.904817	0.935984	0.959168	0.972464	0.973564	0.964624	0.951731	0.961696	0.998092	1.034702	1.065306	1.099783	1.134158	1.162293	1.184718
0.774156	0.825554	0.867237	0.895266	0.912620	0.917119	0.912305	0.912763	0.922644	0.958363	0.994950	1.028852	1.069628	1.103942	1.132297
0.876628	0.914980	0.943666	0.960879	0.969191	0.968826	0.955514	0.959951	0.963925	1.005917	1.043011	1.083145	1.121754	1.153467	1.178869
0.694704	0.715690	0.734213	0.756787	0.786984	0.809504	0.833274	0.873517	0.924924	0.969344	1.007254	1.039143	1.065509	1.086855	1.103700
0.857287	0.787972	0.818084	0.835289	0.842152	0.859002	0.872328	0.901245	0.938643	0.978774	1.021523	1.058117	1.088884	1.114282	1.134794
0.767178	0.822048	0.869622	0.907278	0.934259	0.949013	0.950957	0.946172	0.936214	0.944800	0.984571	1.020459	1.051000	1.078389	1.113354
0.825509	0.859122	0.883488	0.896491	0.900678	0.902032	0.946090	0.981743	1.013029	1.040058	1.062602	1.090302	1.118261	1.141437	1.160409
0.793321	0.840183	0.877142	0.900671	0.913041	0.916819	0.913979	0.952538	0.989976	1.021639	1.049023	1.071956	1.093581	1.122162	1.145887
0.938714	0.964092	0.981170	0.988620	0.988347	0.981878	0.970524	0.998355	1.037714	1.069871	1.097003	1.119109	1.139724	1.166598	1.188443
0.769690	0.772437	0.794733	0.810838	0.824828	0.871713	0.920193	0.962667	0.999466	1.030946	1.057489	1.079498	1.097401	1.111621	1.122569
0.775449	0.808249	0.844193	0.867841	0.876774	0.877389	0.884035	0.895966	0.925835	0.963284	1.000602	1.042602	1.078267	1.108171	1.132650
0.720883	0.756217	0.789637	0.812109	0.825665	0.832188	0.853792	0.863891	0.871069	0.925600	0.977248	1.021450	1.058751	1.089710	1.114877
0.756043	0.794068	0.828061	0.848337	0.857872	0.859994	0.865254	0.879435	0.916041	0.952116	0.985668	1.024963	1.060330	1.090249	1.115120
0.793584	0.834675	0.882661	0.916525	0.935661	0.943144	0.942580	0.935868	0.936119	0.966984	1.004733	1.037175	1.064219	1.096137	1.127568
0.743507	0.772595	0.800508	0.821136	0.833665	0.838341	0.854786	0.864765	0.882149	0.934181	0.983121	1.025138	1.060721	1.090369	1.114586
0.756856	0.804669	0.842044	0.865846	0.879148	0.884368	0.889766	0.933047	0.968196	0.999085	1.025970	1.048654	1.075214	1.103492	1.127284
0.758295	0.780679	0.801292	0.814124	0.823659	0.841781	0.852012	0.871526	0.926747	0.975458	1.017284	1.052719	1.082263	1.106421	1.125706
0.769660	0.804200	0.831854	0.849422	0.858271	0.862048	0.883427	0.890525	0.899780	0.956364	1.008098	1.051963	1.088446	1.118249	1.141984
0.864669	0.837084	0.872455	0.907026	0.929509	0.942304	0.940546	0.932367	0.936593	0.947981	0.988776	1.023637	1.058354	1.097363	1.129820
0.831422	0.839316	0.895122	0.935613	0.962737	0.974985	0.977978	0.973733	0.963937	0.961877	1.003747	1.039828	1.070554	1.095881	1.122273
0.948784	0.879778	0.870958	0.873433	0.871542	0.893378	0.910988	0.924977	0.967904	1.027002	1.075310	1.114599	1.145902	1.170106	1.188034
0.909370	0.923389	0.926071	0.920403	0.923115	0.931479	0.968554	1.004871	1.040151	1.080763	1.114758	1.142654	1.165146	1.182664	1.195727
0.796146	0.836645	0.874519	0.905884	0.929045	0.942618	0.948316	0.941024	0.937350	0.944823	0.972069	1.010173	1.049750	1.091191	1.125697
0.736474	0.775065	0.802327	0.817230	0.841049	0.880895	0.916846	0.949049	0.977186	1.010185	1.044482	1.073848	1.098621	1.119163	1.135844
0.783665	0.809385	0.841072	0.864064	0.877643	0.883826	0.887473	0.899131	0.904874	0.939382	0.989983	1.036437	1.075632	1.108341	1.134918
0.845112	0.897527	0.946901	0.984347	1.007825	1.020479	1.024741	1.022400	1.005585	1.001062	1.002282	1.041106	1.079483	1.117243	1.155190
0.707924	0.761788	0.803439	0.829964	0.844910	0.851162	0.864182	0.902402	0.938564	0.970506	0.998159	1.029482	1.062689	1.090961	1.114645
0.716071	0.768776	0.811990	0.841047	0.859304	0.869251	0.867367	0.883468	0.891333	0.918300	0.964603	1.012411	1.053211	1.087545	1.115837
0.755673	0.789150	0.814292	0.825593	0.829637	0.849144	0.860366	0.894300	0.935172	0.982052	1.022536	1.057033	1.085978	1.109820	1.129029
0.675738	0.713429	0.741951	0.758638	0.780055	0.806640	0.824768	0.850383	0.888500	0.942623	0.988994	1.028179	1.060755	1.087301	1.108401
0.883162	0.893904	0.899414	0.899252	0.912585	0.917486	0.924771	0.981451	1.032003	1.074599	1.109989	1.138832	1.161621	1.178971	1.191507
0.850720	0.887142	0.917956	0.936927	0.946482	0.948667	0.941616	0.948528	0.951295	0.978318	1.023764	1.070515	1.110857	1.143985	1.170513
0.927043	0.943763	0.963743	0.975211	0.978662	0.975707	0.965043	0.970921	0.983698	1.025803	1.068903	1.112020	1.147615	1.176313	1.198737
0.723800	0.770607	0.805592	0.826836	0.837905	0.841212	0.860775	0.893315	0.930022	0.962339	0.995155	1.032594	1.064942	1.092305	1.115064
0.732594	0.772007	0.812385	0.839126	0.855638	0.861360	0.867049	0.880281	0.889083	0.930074	0.977394	1.022226	1.060485	1.092519	1.118832
0.879771	0.903955	0.934845	0.954717	0.962390	0.958892	0.949387	0.951814	0.971139	1.010700	1.044412	1.075795	1.112331	1.143919	1.169504
0.704076	0.761152	0.806159	0.835272	0.852314	0.860231	0.862170	0.888431	0.927172	0.961400	0.991367	1.019384	1.053286	1.083798	1.109482
0.887834	0.874547	0.875744	0.889042	0.911382	0.938234	0.963129	0.986162	1.007592	1.026916	1.043805	1.060557	1.081594	1.103240	1.121678
0.819972	0.845380	0.873283	0.891861	0.901849	0.904538	0.910749	0.919190	0.922369	0.958389	1.012025	1.058364	1.097088	1.128969	1.154573
0.825182	0.851722	0.869108	0.873864	0.871621	0.886267	0.899033	0.939340	0.974190	1.015533	1.054503	1.087583	1.115069	1.137426	1.155156
0.879428	0.850813	0.873199	0.893098	0.899992	0.898264	0.903508	0.913814	0.942460	0.980063	1.017694	1.059931	1.095505	1.124995	1.148988
0.757035	0.798422	0.830690	0.848231	0.855376	0.855262	0.871763	0.887033	0.926844	0.961504	1.002377	1.041450	1.074683	1.102495	1.125319
0.687286	0.744104	0.788849	0.818431	0.836366	0.845385	0.849400	0.875722	0.914359	0.948622	0.978714	1.008239	1.042227	1.073021	1.099089
0.706140	0.742139	0.785105	0.814171	0.832510	0.837448	0.850681	0.863752	0.879061	0.919219	0.968231	1.012160	1.049655	1.081182	1.107219
0.831466	0.857836	0.877025	0.887473	0.890041	0.895862	0.904441	0.916974	0.959829	1.010134	1.053387	1.089760	1.119876	1.144159	1.163165
0.954440	0.937722	0.948477	0.948351	0.941517	0.942787	0.950262	0.985792	1.022235	1.057698	1.096819	1.131188	1.159177	1.181349	1.198513
0.815140	0.853078	0.881641	0.899235	0.908379	0.906872	0.910434	0.918781	0.936569	0.976746	1.023213	1.066097	1.102005	1.131604	1.155456
0.759852	0.795395	0.822716	0.839993	0.849573	0.855823	0.869987	0.877829	0.909852	0.962835	1.009242	1.048783	1.081963	1.109301	1.131315
0.707605	0.753117	0.793508	0.821041	0.838567	0.848324	0.853482	0.867993	0.876035	0.910080	0.961573	1.007637	1.046939	1.079976	1.107247
0.810603	0.838720	0.862045	0.875698	0.880420	0.884188	0.902739	0.907781	0.920746	0.979884	1.030825	1.073653	1.109214	1.137912	1.160309
