0.469224	0.494005	0.518887	0.556897	0.594548	0.619238	0.627040	0.654868	0.712917	0.774904	0.845440	0.909244	0.956209	0.975932	0.965997	0.925956
0.575252	0.634248	0.663632	0.687957	0.748705	0.822210	0.894423	0.964458	1.012574	1.039332	1.029145	0.985372	0.927039	0.855355	0.772401	0.748729
0.560520	0.598169	0.654690	0.700684	0.731928	0.743145	0.741321	0.793523	0.872306	0.946441	1.020160	1.067584	1.097113	1.083678	1.033840	0.969387
0.553248	0.589780	0.609825	0.634619	0.646040	0.709124	0.785154	0.863487	0.939086	0.991164	1.025892	1.022606	0.984892	0.932412	0.866089	0.787957
0.555815	0.618872	0.649267	0.679887	0.700915	0.773038	0.858256	0.940564	1.009948	1.056315	1.081917	1.061656	1.014791	0.953129	0.878134	0.791978
0.650526	0.667226	0.682790	0.716486	0.799883	0.883393	0.969610	1.031827	1.073533	1.090573	1.058132	1.007766	0.942426	0.864253	0.778121	0.751449
0.748876	0.743651	0.746339	0.743662	0.731232	0.764548	0.827768	0.902098	0.975337	1.026130	1.060172	1.057722	1.015378	0.955893	0.882615	0.797704
0.549180	0.560276	0.563691	0.582883	0.635859	0.692670	0.744481	0.806070	0.858827	0.886378	0.892352	0.869040	0.826625	0.770975	0.723721	0.707607
0.599810	0.679401	0.732391	0.784122	0.821999	0.830476	0.845638	0.866098	0.962127	1.052087	1.138147	1.196104	1.228777	1.233485	1.179242	1.109252
0.590527	0.618726	0.626315	0.632231	0.664102	0.734851	0.818801	0.903479	0.968840	1.014747	1.036626	1.015856	0.973287	0.915582	0.844738	0.763745
0.726526	0.734836	0.720049	0.687876	0.769555	0.865768	0.957996	1.031443	1.079498	1.109758	1.087202	1.041985	0.981853	0.908010	0.822667	0.764986
0.569527	0.627671	0.662397	0.697335	0.713919	0.738574	0.815007	0.897006	0.979583	1.040566	1.081151	1.095658	1.062372	1.009001	0.940798	0.859935
0.702003	0.717108	0.711521	0.708061	0.794300	0.884390	0.974941	1.047182	1.093795	1.122177	1.098082	1.049481	0.986146	0.909267	0.821088	0.768271
0.594039	0.646514	0.673074	0.698838	0.711056	0.762741	0.851310	0.933071	1.011736	1.062282	1.095261	1.089145	1.044627	0.985130	0.911666	0.826434
0.540308	0.631358	0.692881	0.723034	0.726765	0.733817	0.794863	0.887146	0.975726	1.056021	1.105887	1.137440	1.128028	1.080731	1.018303	0.941806
0.650585	0.683284	0.723191	0.757121	0.788088	0.800830	0.797711	0.883733	0.970655	1.055805	1.121742	1.161755	1.180315	1.141812	1.080638	1.004762
0.528948	0.614825	0.666744	0.692321	0.717488	0.781548	0.863134	0.939536	1.005587	1.050165	1.071196	1.049835	1.001038	0.937381	0.860691	0.778438
0.625880	0.632421	0.645042	0.648259	0.645661	0.702898	0.764068	0.830008	0.898387	0.949553	0.979311	0.979523	0.943390	0.891556	0.826258	0.755851
0.488330	0.530555	0.552437	0.573426	0.595486	0.659894	0.727452	0.804227	0.880192	0.934762	0.971759	0.976728	0.946245	0.901038	0.841874	0.770639
0.609906	0.606684	0.599057	0.612561	0.662999	0.719562	0.770428	0.829333	0.879506	0.901589	0.903546	0.873341	0.826131	0.765982	0.727489	0.708828
0.597646	0.668597	0.716189	0.739887	0.744643	0.778603	0.848724	0.924651	1.000973	1.053310	1.088572	1.091485	1.050116	0.990076	0.915894	0.829777
0.530542	0.516991	0.529345	0.572494	0.632815	0.696481	0.773487	0.837662	0.887739	0.910710	0.907732	0.878171	0.833853	0.776417	0.724238	0.707333
0.521896	0.563071	0.600267	0.618701	0.643719	0.704508	0.774741	0.849744	0.918027	0.967228	0.992870	0.985063	0.946921	0.893814	0.827403	0.755032
0.638977	0.678885	0.700129	0.701034	0.725530	0.783679	0.847180	0.915071	0.974133	1.015957	1.027702	1.005889	0.955331	0.890290	0.812801	0.763395
0.743638	0.802756	0.840436	0.855831	0.846956	0.855708	0.915295	0.985613	1.050324	1.104892	1.139114	1.141720	1.100760	1.031831	0.948687	0.853712
0.604570	0.648316	0.695334	0.723179	0.749635	0.760382	0.786098	0.874154	0.956046	1.040202	1.095443	1.130761	1.136513	1.090691	1.029450	0.953753
0.540836	0.605165	0.647355	0.667063	0.670143	0.724672	0.786228	0.855727	0.925944	0.977710	1.013085	1.012955	0.977479	0.923959	0.856675	0.777644
0.695074	0.762625	0.817651	0.840688	0.836876	0.843743	0.926840	1.022923	1.115077	1.186706	1.227234	1.247236	1.208902	1.145075	1.066662	0.975053
0.527389	0.581528	0.611042	0.645409	0.707127	0.780210	0.855781	0.924021	0.972982	0.998839	0.990081	0.951745	0.898482	0.831895	0.756485	0.735417
0.526016	0.539972	0.559919	0.565711	0.582864	0.629477	0.679810	0.727036	0.769278	0.822601	0.852893	0.861570	0.848296	0.808728	0.755969	0.716792
0.729696	0.802478	0.863386	0.907657	0.916902	0.918324	0.946195	1.048161	1.147073	1.231788	1.286150	1.313108	1.305304	1.242112	1.163304	1.070069
0.548880	0.630086	0.679577	0.700483	0.704836	0.759354	0.819497	0.886066	0.951572	1.000757	1.032024	1.027885	0.987320	0.928814	0.856813	0.776619
0.650610	0.676298	0.720236	0.757303	0.775099	0.778895	0.808326	0.896937	0.977180	1.059501	1.109910	1.142024	1.139387	1.089392	1.024230	0.944978
0.616946	0.621660	0.628234	0.638252	0.646540	0.708973	0.782862	0.860870	0.932004	0.982314	1.010945	1.003622	0.964847	0.911192	0.844037	0.765400
0.553580	0.657696	0.721169	0.749622	0.766490	0.774218	0.862540	0.951677	1.039919	1.110930	1.154182	1.177983	1.147211	1.090221	1.018656	0.933803
0.540056	0.580462	0.625668	0.657157	0.671265	0.669787	0.717403	0.777284	0.842254	0.911015	0.963750	1.001138	1.002437	0.971254	0.919242	0.853381
0.500008	0.548468	0.577609	0.591499	0.648210	0.709745	0.777653	0.852033	0.908806	0.951198	0.960952	0.940091	0.898233	0.842169	0.773731	0.735318
0.549262	0.602962	0.630079	0.640478	0.698305	0.758567	0.824268	0.893260	0.946344	0.983315	0.986316	0.956826	0.907462	0.844265	0.769167	0.741657
0.594839	0.660423	0.719279	0.752797	0.775554	0.790221	0.813643	0.905647	0.990571	1.075679	1.132689	1.167453	1.174099	1.125596	1.061503	0.982806
0.519011	0.630229	0.706386	0.757954	0.796598	0.814306	0.821053	0.912368	0.997565	1.083141	1.146209	1.183644	1.198683	1.153858	1.089574	1.010547
0.569357	0.620282	0.657214	0.675743	0.680493	0.730702	0.799668	0.874385	0.950599	1.002622	1.038244	1.038647	0.999127	0.944434	0.875836	0.795408
0.744006	0.748717	0.741185	0.729079	0.760322	0.834254	0.912451	0.991000	1.042045	1.075630	1.071625	1.026927	0.967286	0.893776	0.808587	0.765697
0.709907	0.739747	0.782209	0.803234	0.801803	0.808401	0.867784	0.962767	1.053155	1.131787	1.177643	1.203860	1.184085	1.127063	1.055053	0.969298
0.489771	0.549957	0.588757	0.620403	0.636438	0.695460	0.766271	0.842253	0.920904	0.974839	1.012853	1.017274	0.982665	0.933119	0.869490	0.793769
0.436418	0.475964	0.515477	0.540275	0.547902	0.594167	0.645779	0.701783	0.754325	0.812913	0.861913	0.881114	0.883617	0.852704	0.807466	0.749465
0.753409	0.759139	0.747198	0.734821	0.753525	0.845680	0.935736	1.022079	1.080875	1.118869	1.128235	1.087059	1.030181	0.958538	0.874393	0.787224
0.479787	0.561589	0.619866	0.655894	0.669721	0.669560	0.721831	0.778542	0.834734	0.896353	0.947417	0.979980	0.980175	0.949237	0.896422	0.830092
0.528580	0.513258	0.530480	0.542429	0.547647	0.604620	0.660557	0.715588	0.777647	0.835003	0.875249	0.888320	0.877564	0.842013	0.792579	0.730893
0.600680	0.656649	0.692607	0.706624	0.713224	0.775087	0.851997	0.926364	0.996143	1.042971	1.068164	1.053052	1.005226	0.942778	0.867068	0.781134
0.682806	0.716447	0.744203	0.772475	0.861223	0.944178	1.030107	1.091600	1.130433	1.145282	1.105027	1.047405	0.974852	0.889653	0.795235	0.765206
0.715148	0.738092	0.760503	0.769237	0.759373	0.775319	0.833913	0.898982	0.966173	1.022022	1.060246	1.066469	1.035849	0.977695	0.905264	0.820726
0.499636	0.490946	0.498708	0.554596	0.609605	0.664141	0.718285	0.775848	0.810892	0.826624	0.820235	0.790442	0.747139	0.699165	0.689468	0.672463
0.494037	0.550451	0.586308	0.603415	0.642510	0.702556	0.768962	0.842567	0.905526	0.952263	0.971635	0.960180	0.921342	0.867749	0.801233	0.744950
0.645648	0.689842	0.718477	0.726923	0.723614	0.783307	0.855199	0.926156	0.996844	1.043724	1.069783	1.056987	1.008119	0.944778	0.868163	0.783803
0.694249	0.705872	0.695071	0.669670	0.706656	0.800563	0.895620	0.976665	1.031087	1.067803	1.063664	1.027791	0.976584	0.910999	0.833150	0.762033
0.725640	0.702114	0.711761	0.791844	0.880611	0.968248	1.029922	1.071544	1.087211	1.053317	1.002395	0.936545	0.857928	0.776284	0.749256	0.719329
0.656733	0.673685	0.681863	0.675169	0.702809	0.759859	0.818623	0.886403	0.943238	0.985055	0.994615	0.974342	0.926236	0.863855	0.789156	0.751204
0.621279	0.711483	0.759692	0.768202	0.784187	0.838944	0.936851	1.024344	1.088403	1.129256	1.140248	1.106610	1.056834	0.991688	0.913392	0.824203
0.630033	0.744324	0.833858	0.899400	0.940281	0.955919	0.953012	1.014501	1.107235	1.191345	1.265733	1.303161	1.319249	1.283524	1.207416	1.116813
0.575452	0.635563	0.670897	0.686463	0.719186	0.785598	0.864986	0.943195	1.002765	1.043994	1.057206	1.028669	0.978079	0.912825	0.834993	0.769109
0.572833	0.646883	0.692927	0.711648	0.736041	0.744222	0.825447	0.912557	0.997737	1.066749	1.110681	1.134515	1.106003	1.052635	0.984568	0.903303
0.417659	0.529081	0.612158	0.672659	0.711788	0.727362	0.728578	0.786067	0.863793	0.937231	1.010311	1.057836	1.087058	1.074256	1.025467	0.962108
0.597177	0.675286	0.743758	0.788298	0.821546	0.838628	0.840922	0.934111	1.021057	1.108523	1.172814	1.209837	1.225906	1.178695	1.111925	1.030586
0.596835	0.695115	0.770022	0.822394	0.847952	0.855064	0.898368	0.992870	1.076985	1.157776	1.204319	1.230460	1.216675	1.155902	1.080070	0.990401
0.680878	0.618401	0.588029	0.593687	0.628918	0.672654	0.711956	0.730977	0.776020	0.795588	0.801306	0.787304	0.746346	0.703186	0.694652	0.678746
0.676063	0.668337	0.669461	0.664687	0.662592	0.719530	0.781792	0.850547	0.918768	0.967784	0.992053	0.985874	0.945448	0.890122	0.821607	0.757143
0.684543	0.679743	0.687123	0.736684	0.791049	0.843724	0.899800	0.946727	0.965857	0.960537	0.920071	0.862920	0.792981	0.750594	0.726949	0.696536
0.579642	0.595900	0.604559	0.623324	0.631532	0.689052	0.757765	0.834491	0.911512	0.965194	1.002298	1.004513	0.970027	0.920735	0.857487	0.782259
0.691114	0.709765	0.719845	0.720374	0.767510	0.850914	0.930976	1.007319	1.056906	1.088678	1.078906	1.032850	0.971956	0.897315	0.811127	0.766346
0.687966	0.715974	0.750048	0.787159	0.811142	0.816182	0.804864	0.839243	0.909914	0.981738	1.052601	1.099140	1.127931	1.118864	1.064298	0.994406
0.434702	0.475728	0.512961	0.533862	0.543119	0.594484	0.644264	0.696868	0.743000	0.798269	0.842643	0.858786	0.859333	0.827599	0.781952	0.723921
0.633383	0.657195	0.667116	0.711480	0.781598	0.859100	0.939419	0.993872	1.032350	1.038788	1.004278	0.952983	0.887438	0.809694	0.758205	0.730868
0.536957	0.636832	0.694598	0.718483	0.779682	0.864683	0.938508	1.018198	1.068272	1.101502	1.100409	1.054913	0.994493	0.920056	0.833801	0.775530
0.528008	0.622394	0.682953	0.713573	0.722887	0.766879	0.835204	0.909524	0.984322	1.035811	1.071085	1.073009	1.032931	0.974440	0.901909	0.817494
0.498179	0.533562	0.558745	0.568842	0.606409	0.662391	0.722267	0.786247	0.850249	0.899489	0.921160	0.919299	0.886274	0.838576	0.777885	0.730468
0.761933	0.748672	0.731746	0.714054	0.769343	0.828833	0.895245	0.959737	1.005922	1.025908	1.013960	0.966401	0.903955	0.828593	0.768902	0.742884
0.642636	0.692513	0.721284	0.748940	0.761911	0.780124	0.866474	0.949116	1.034343	1.093458	1.130939	1.142276	1.099703	1.040070	0.965706	0.878904
0.574158	0.613293	0.643495	0.664842	0.691371	0.758298	0.841049	0.921806	0.986821	1.031705	1.052224	1.030285	0.984405	0.923445	0.849455	0.770097
0.611514	0.664414	0.689148	0.703632	0.764619	0.839809	0.912287	0.983566	1.031407	1.059201	1.048086	1.002116	0.941691	0.867869	0.782779	0.755143
0.325393	0.460157	0.575965	0.655861	0.706075	0.728367	0.733075	0.792344	0.872093	0.945502	1.019081	1.066442	1.096065	1.083016	1.033655	0.969702
0.613732	0.719462	0.782076	0.821383	0.845847	0.867956	0.962197	1.049062	1.135809	1.196818	1.231045	1.242280	1.189208	1.119754	1.035668	0.939210
0.552544	0.542410	0.539113	0.549032	0.601077	0.654901	0.705937	0.758275	0.813254	0.844816	0.855631	0.842548	0.806117	0.756344	0.711689	0.698566
0.660916	0.640301	0.633870	0.679433	0.746469	0.826882	0.903998	0.958326	0.994922	0.996842	0.963011	0.914317	0.851673	0.777055	0.741659	0.715491
0.696992	0.679590	0.668685	0.681382	0.697661	0.701342	0.690406	0.732379	0.790083	0.849263	0.914031	0.965860	1.001525	1.001287	0.969774	0.915687
0.588277	0.606359	0.629270	0.640204	0.703003	0.776997	0.854819	0.930412	0.982805	1.017687	1.015656	0.978806	0.927203	0.861752	0.784466	0.746921
0.519618	0.594534	0.637891	0.673961	0.692092	0.736976	0.816951	0.895594	0.978423	1.032615	1.069880	1.076619	1.037246	0.982672	0.913749	0.832612
0.589515	0.643430	0.674754	0.679405	0.670611	0.710167	0.798952	0.886947	0.972472	1.031986	1.072342	1.084880	1.050002	0.999513	0.934209	0.856222
0.550294	0.539496	0.544545	0.543632	0.564797	0.607945	0.655544	0.700862	0.732385	0.785456	0.813095	0.823080	0.814201	0.777618	0.728131	0.702321
0.531613	0.598553	0.648238	0.674787	0.712105	0.784524	0.865073	0.945759	1.007308	1.049483	1.065616	1.037624	0.988353	0.924234	0.847352	0.771915
0.642129	0.704064	0.750211	0.779554	0.791687	0.822727	0.914142	0.996600	1.079854	1.132839	1.165400	1.165742	1.115105	1.049129	0.968851	0.876640
0.566566	0.704500	0.791593	0.847826	0.877691	0.898909	0.993721	1.080099	1.167630	1.230843	1.264804	1.278274	1.223924	1.150899	1.063688	0.964043
0.644114	0.688231	0.701982	0.696821	0.696357	0.783662	0.873829	0.963861	1.033996	1.080026	1.106908	1.081200	1.034047	0.971945	0.896403	0.809626
0.582075	0.561541	0.570051	0.571998	0.580497	0.632008	0.686140	0.736265	0.791402	0.845312	0.876788	0.884939	0.867466	0.826839	0.772837	0.723646
0.640194	0.637107	0.645730	0.644487	0.644718	0.697324	0.755002	0.811203	0.873183	0.923731	0.950678	0.950988	0.918228	0.867225	0.802980	0.747008
0.565478	0.565997	0.593969	0.617108	0.627282	0.633323	0.691996	0.754144	0.822603	0.892847	0.944618	0.975399	0.976798	0.941504	0.891242	0.827441
0.681875	0.721739	0.747918	0.766253	0.769570	0.826886	0.917473	1.001013	1.076365	1.122792	1.150295	1.131648	1.078235	1.010034	0.928249	0.835213
0.708797	0.773627	0.806529	0.810175	0.807803	0.872563	0.968412	1.062856	1.142559	1.188709	1.215122	1.195229	1.139023	1.067747	0.982599	0.886023
0.585385	0.634129	0.686619	0.726177	0.748494	0.751756	0.764626	0.827861	0.906876	0.981487	1.042156	1.082341	1.095084	1.064222	1.007928	0.936912
0.605251	0.689222	0.733303	0.745582	0.756561	0.819147	0.912199	1.000988	1.082494	1.131799	1.162547	1.153252	1.103560	1.038690	0.959706	0.868943
0.552715	0.583189	0.594841	0.643815	0.701140	0.759292	0.828614	0.886820	0.931547	0.945088	0.932566	0.892943	0.838996	0.772503	0.734528	0.712598
0.645879	0.661807	0.656442	0.693750	0.745336	0.796252	0.850990	0.904540	0.946888	0.955289	0.941643	0.895774	0.835864	0.763763	0.740353	0.715158
0.549110	0.607261	0.645436	0.663090	0.662189	0.708809	0.766013	0.824333	0.889690	0.943215	0.982195	0.985613	0.960166	0.910234	0.846402	0.770609
0.719048	0.704919	0.701248	0.700196	0.704819	0.770835	0.855326	0.938107	1.002662	1.046744	1.065653	1.040650	0.992128	0.928556	0.852048	0.774077
0.703234	0.722556	0.725501	0.711916	0.757316	0.814324	0.871820	0.933391	0.983172	1.015020	1.011612	0.975474	0.917528	0.846102	0.773705	0.750020
0.512789	0.512987	0.541352	0.562983	0.570912	0.603891	0.659087	0.719108	0.780488	0.845298	0.895235	0.918152	0.918271	0.885962	0.838932	0.778844
0.609090	0.686297	0.740233	0.768173	0.776592	0.859561	0.945618	1.028420	1.097085	1.139528	1.162177	1.130662	1.073068	1.001007	0.915854	0.819957
0.595168	0.739761	0.838755	0.903505	0.968518	1.014513	1.042493	1.068451	1.079487	1.185870	1.283853	1.367454	1.418516	1.437948	1.422161	1.342232
0.558728	0.659474	0.722511	0.752297	0.760854	0.809909	0.889207	0.961793	1.037217	1.085245	1.115896	1.109908	1.059314	0.993953	0.914866	0.824313
0.482137	0.544547	0.578264	0.605509	0.665072	0.726550	0.794101	0.865107	0.919159	0.955580	0.961356	0.934087	0.888925	0.829929	0.758948	0.732117
0.519704	0.591597	0.636390	0.657533	0.654631	0.695365	0.745656	0.795415	0.847490	0.899108	0.941467	0.949657	0.937340	0.891605	0.831876	0.759988
0.683926	0.700311	0.695224	0.701371	0.770149	0.861093	0.948973	1.024776	1.074073	1.105027	1.090270	1.044753	0.984334	0.910109	0.824289	0.768309
0.549911	0.587189	0.620041	0.654757	0.719026	0.799232	0.878501	0.946666	0.994810	1.020399	1.007428	0.967342	0.912265	0.843854	0.764140	0.740250
0.572931	0.610279	0.638143	0.699638	0.769872	0.843133	0.917172	0.969073	1.002640	1.002267	0.966043	0.915232	0.850675	0.774348	0.742511	0.715403
0.687337	0.683964	0.679803	0.666874	0.704290	0.763084	0.824223	0.892625	0.946327	0.984377	0.987108	0.959036	0.908756	0.844606	0.768547	0.743585
0.643339	0.660224	0.666875	0.657596	0.684514	0.735951	0.788233	0.842661	0.897490	0.941156	0.951956	0.940863	0.896531	0.838031	0.767201	0.740356
0.542312	0.621404	0.671125	0.693135	0.760905	0.847229	0.926016	1.002707	1.052590	1.085203	1.077888	1.034046	0.975374	0.902835	0.818586	0.766334
0.599124	0.630737	0.656514	0.669200	0.668194	0.710702	0.771733	0.839794	0.911668	0.965489	1.003982	1.007880	0.977782	0.926856	0.861914	0.784955
0.451671	0.520966	0.583948	0.642114	0.685818	0.711380	0.718857	0.739986	0.803988	0.883924	0.960627	1.020771	1.061565	1.074564	1.044987	0.991734
0.629812	0.613392	0.607914	0.676071	0.758500	0.844625	0.919940	0.973254	1.008357	1.004276	0.970487	0.921813	0.859204	0.784643	0.742219	0.716313
0.558564	0.571842	0.603105	0.624423	0.630313	0.645060	0.699294	0.759207	0.821355	0.885766	0.935497	0.960192	0.959205	0.922086	0.870146	0.805040
0.633501	0.632364	0.626980	0.622423	0.674475	0.730476	0.781852	0.842629	0.894585	0.923524	0.926748	0.900043	0.852703	0.792055	0.739026	0.720444
0.495507	0.528668	0.563941	0.592279	0.604968	0.607489	0.660518	0.715384	0.766599	0.827096	0.881388	0.917769	0.924890	0.906072	0.862513	0.805274
0.473607	0.520144	0.546677	0.574910	0.635131	0.696689	0.762434	0.833727	0.888600	0.923728	0.931784	0.907309	0.865753	0.810432	0.743117	0.721520
0.704989	0.695608	0.670075	0.662377	0.702869	0.784681	0.871241	0.953081	1.007910	1.045831	1.048575	1.012527	0.961248	0.895658	0.817841	0.759307
0.611165	0.642662	0.668271	0.683813	0.737513	0.821423	0.902058	0.981550	1.033671	1.068817	1.067443	1.026769	0.971080	0.901306	0.819578	0.764518
0.428861	0.475787	0.516410	0.538869	0.591034	0.649513	0.710481	0.782373	0.845401	0.894411	0.915697	0.912118	0.880569	0.834373	0.775181	0.726454
0.768786	0.761207	0.746612	0.733301	0.791196	0.855766	0.925140	0.990155	1.034676	1.052607	1.034537	0.983737	0.918007	0.839462	0.775700	0.748168
0.748022	0.746189	0.726108	0.725595	0.819584	0.918379	1.005489	1.066206	1.106034	1.115345	1.079332	1.027442	0.960552	0.880870	0.790642	0.755334
0.439046	0.505752	0.565206	0.615259	0.649216	0.664009	0.664649	0.722623	0.784717	0.854870	0.925081	0.976185	1.008838	1.008084	0.970266	0.916371
0.568714	0.640348	0.688863	0.722836	0.746670	0.754205	0.806962	0.897537	0.979913	1.057300	1.105341	1.135011	1.122254	1.071759	1.006369	0.927207
0.595325	0.541252	0.509973	0.510797	0.513258	0.532418	0.581658	0.632482	0.682396	0.724400	0.779956	0.812656	0.826109	0.819757	0.787006	0.740984
0.676236	0.690340	0.698833	0.695473	0.701351	0.761706	0.831557	0.905075	0.969954	1.015259	1.034455	1.017135	0.970350	0.908613	0.833962	0.767625
0.487714	0.534398	0.560424	0.566152	0.611198	0.659482	0.712295	0.758473	0.812041	0.860254	0.877594	0.879151	0.848519	0.801731	0.742337	0.717514
0.752011	0.670492	0.638636	0.604898	0.643690	0.688631	0.733940	0.764819	0.814291	0.846752	0.855591	0.847157	0.806704	0.753077	0.719237	0.703847
0.512975	0.580684	0.618659	0.669770	0.732899	0.809781	0.885791	0.949226	0.994591	1.014361	0.997082	0.954730	0.897479	0.827257	0.757932	0.734897
0.546558	0.587003	0.606936	0.654265	0.715267	0.783920	0.858334	0.918433	0.963145	0.978871	0.962586	0.921420	0.865680	0.797222	0.745070	0.722494
0.625751	0.708963	0.786125	0.848461	0.885485	0.899800	0.894471	0.967620	1.058388	1.143392	1.214529	1.253023	1.270431	1.232403	1.161548	1.076271
0.635350	0.697737	0.735964	0.768168	0.782503	0.806757	0.897621	0.980431	1.065075	1.121455	1.156313	1.162974	1.115044	1.051597	0.973604	0.883415
0.546371	0.605893	0.645587	0.664383	0.666322	0.716942	0.777304	0.843696	0.913029	0.965709	1.003034	1.004412	0.972745	0.920797	0.854992	0.777321
0.671517	0.707641	0.728628	0.730554	0.742013	0.802934	0.875452	0.947370	1.009941	1.052375	1.067835	1.043821	0.991302	0.923970	0.843962	0.777421
0.664554	0.709901	0.723945	0.742966	0.797016	0.853439	0.918038	0.978173	1.022672	1.042295	1.030252	0.979787	0.914875	0.837123	0.775484	0.748311
0.750036	0.782050	0.800099	0.797815	0.788479	0.848274	0.920845	0.989469	1.055492	1.097704	1.115868	1.091649	1.033394	0.960573	0.874968	0.796916
0.460615	0.543730	0.592784	0.618829	0.670482	0.733612	0.808597	0.885453	0.944672	0.987960	1.002412	0.981108	0.937361	0.879033	0.808045	0.751197
0.707974	0.729660	0.758721	0.773755	0.769561	0.760298	0.813552	0.869817	0.933820	0.993925	1.038134	1.057730	1.044700	0.991595	0.924015	0.843609
0.717753	0.759013	0.769741	0.774802	0.838837	0.933399	1.024411	1.105536	1.153722	1.182970	1.170092	1.118070	1.050894	0.969671	0.876776	0.794541
0.582898	0.615167	0.638104	0.645566	0.655099	0.711419	0.773120	0.840470	0.908027	0.957804	0.984222	0.981515	0.942681	0.889143	0.822314	0.755684
0.624325	0.660633	0.692587	0.726661	0.807809	0.890230	0.974131	1.037323	1.079252	1.097189	1.066017	1.014906	0.948773	0.869769	0.781790	0.754738
0.737550	0.677197	0.643528	0.642407	0.636365	0.632141	0.684168	0.740741	0.793607	0.854557	0.905803	0.933365	0.935167	0.905739	0.856727	0.794467
0.637188	0.656061	0.672526	0.722330	0.778233	0.831979	0.890426	0.940194	0.968879	0.968216	0.935721	0.882431	0.815854	0.755817	0.734351	0.705745
0.642461	0.790490	0.889383	0.953730	0.982418	1.019841	1.026948	1.130487	1.227577	1.314758	1.374606	1.400644	1.396685	1.331067	1.242356	1.140039
0.666443	0.738994	0.781263	0.796434	0.800949	0.868498	0.950771	1.024510	1.090435	1.131486	1.149688	1.119298	1.058935	0.984101	0.896472	0.805026
